"work_year","experience_level","job_title","salary","remote_ratio","company_size"
"2023","3","Machine Learning Engineer","159600","0","2"
"2023","3","Data Scientist","212000","0","2"
"2023","3","Data Scientist","93300","0","2"
"2023","3","Machine Learning Engineer","204500","0","2"
"2023","3","Machine Learning Engineer","142200","0","2"
"2023","3","Head of Data","258500","100","2"
"2023","3","Head of Data","226500","100","2"
"2023","3","Research Scientist","247250","0","2"
"2023","3","Research Scientist","118400","0","2"
"2023","2","BI Analyst","160000","0","2"
"2023","2","BI Analyst","140000","0","2"
"2023","3","Machine Learning Engineer","212000","0","2"
"2023","3","Machine Learning Engineer","93400","0","2"
"2023","3","Data Scientist","172256","100","2"
"2023","3","Data Scientist","123040","100","2"
"2023","3","Data Scientist","219000","0","2"
"2023","3","Data Scientist","132000","0","2"
"2023","3","Data Scientist","130500","0","2"
"2023","3","Data Scientist","116000","0","2"
"2023","3","Research Scientist","323300","0","2"
"2023","3","Research Scientist","184700","0","2"
"2023","3","Machine Learning Scientist","250000","0","2"
"2023","3","Machine Learning Scientist","200000","0","2"
"2023","2","Data Scientist","136000","0","2"
"2023","2","Data Scientist","91000","0","2"
"2023","3","Data Scientist","185900","0","2"
"2023","3","Data Scientist","129300","0","2"
"2023","3","Data Analyst","143000","100","2"
"2023","3","Data Analyst","78000","100","2"
"2023","1","Data Scientist","135000","0","2"
"2023","1","Data Scientist","110000","0","2"
"2023","2","Data Engineer","142000","0","2"
"2023","2","Data Engineer","102200","0","2"
"2023","3","Data Scientist","137500","0","2"
"2023","3","Data Scientist","81500","0","2"
"2023","3","BI Analyst","202000","100","2"
"2023","3","BI Analyst","147000","100","2"
"2023","3","Data Scientist","140000","0","2"
"2023","3","Data Scientist","125000","0","2"
"2023","3","Data Scientist","170625","0","2"
"2023","3","Data Scientist","127950","0","2"
"2023","2","Data Scientist","123040","0","2"
"2023","2","Data Scientist","86128","0","2"
"2023","1","Data Analyst","85256","0","2"
"2023","1","Data Analyst","71615","0","2"
"2023","1","Data Scientist","100000","0","3"
"2023","2","Research Analyst","100000","0","1"
"2023","4","Data Engineer","185000","0","2"
"2023","4","Data Engineer","125000","0","2"
"2023","1","Data Management Analyst","60000","100","2"
"2023","1","Data Management Analyst","52000","100","2"
"2023","3","Machine Learning Engineer","300000","0","2"
"2023","3","Machine Learning Engineer","260000","0","2"
"2023","3","Data Scientist","225000","0","2"
"2023","3","Data Scientist","170000","0","2"
"2023","3","Business Intelligence Analyst","100000","100","2"
"2023","3","Business Intelligence Analyst","80000","100","2"
"2023","3","Machine Learning Modeler","204500","0","2"
"2023","3","Machine Learning Modeler","142200","0","2"
"2023","3","Data Scientist","135000","100","2"
"2023","3","Data Scientist","100000","100","2"
"2023","3","Data Scientist","297300","100","2"
"2023","3","Data Scientist","198200","100","2"
"2023","3","Machine Learning Engineer","240000","100","2"
"2023","3","Machine Learning Engineer","190000","100","2"
"2023","3","Business Intelligence Engineer","185000","0","3"
"2023","3","Business Intelligence Engineer","79600","0","3"
"2023","3","Applied Scientist","222200","0","3"
"2023","3","Applied Scientist","136000","0","3"
"2023","3","Data Engineer","110000","100","2"
"2023","3","Data Engineer","95000","100","2"
"2023","3","Machine Learning Engineer","324000","0","2"
"2023","3","Machine Learning Engineer","159000","0","2"
"2023","3","Machine Learning Engineer","207700","0","2"
"2023","3","Machine Learning Engineer","133700","0","2"
"2023","2","Research Analyst","71000","100","2"
"2023","2","Research Analyst","57000","100","2"
"2023","3","Applied Scientist","222200","0","3"
"2023","3","Applied Scientist","136000","0","3"
"2023","3","Machine Learning Engineer","200000","100","2"
"2023","3","Machine Learning Engineer","150000","100","2"
"2023","2","Data Analyst","59000","100","2"
"2023","2","Data Analyst","50000","100","2"
"2023","3","Machine Learning Engineer","234000","100","2"
"2023","3","Machine Learning Engineer","208000","100","2"
"2023","3","Analytics Engineer","187000","100","2"
"2023","3","Analytics Engineer","128000","100","2"
"2023","3","BI Analyst","202000","100","2"
"2023","3","BI Analyst","147000","100","2"
"2023","2","Data Scientist","64781","100","3"
"2023","1","Data Scientist","57223","50","3"
"2023","2","Data Analyst","135000","0","2"
"2023","2","Data Analyst","120000","0","2"
"2023","2","Data Architect","150000","100","2"
"2023","2","Data Architect","140000","100","2"
"2023","3","Research Scientist","190000","0","2"
"2023","3","Research Scientist","165000","0","2"
"2023","3","Data Scientist","280000","100","2"
"2023","3","Data Scientist","190000","100","2"
"2023","4","Data Scientist","212000","0","2"
"2023","4","Data Scientist","190000","0","2"
"2023","2","Business Intelligence Engineer","43064","0","2"
"2023","2","Business Intelligence Engineer","43064","0","2"
"2023","3","Machine Learning Engineer","245700","0","2"
"2023","3","Machine Learning Engineer","132300","0","2"
"2023","2","Data Specialist","90000","0","2"
"2023","2","Data Specialist","80000","0","2"
"2023","3","Machine Learning Engineer","212000","0","2"
"2023","3","Machine Learning Engineer","93300","0","2"
"2023","2","Data Scientist","212000","0","2"
"2023","2","Data Scientist","93300","0","2"
"2023","3","Machine Learning Engineer","276000","0","2"
"2023","3","Machine Learning Engineer","174000","0","2"
"2023","2","Data Engineer","133000","0","2"
"2023","2","Data Engineer","58300","0","2"
"2023","3","Data Analyst","145640","0","2"
"2023","3","Data Analyst","84400","0","2"
"2023","3","Data Engineer","300000","100","2"
"2023","3","Data Engineer","195000","100","2"
"2023","3","Data Architect","190000","100","2"
"2023","3","Data Architect","107500","100","2"
"2023","3","Data Analyst","105000","0","2"
"2023","3","Data Analyst","75000","0","2"
"2023","3","Data Analyst","140000","100","2"
"2023","3","Data Analyst","98000","100","2"
"2023","3","Machine Learning Engineer","204500","0","2"
"2023","3","Machine Learning Engineer","142200","0","2"
"2023","3","Data Scientist","236160","100","2"
"2023","3","Data Scientist","159408","100","2"
"2023","3","Data Analyst","115000","100","2"
"2023","3","Data Analyst","85000","100","2"
"2023","3","Data Product Manager","145000","0","2"
"2023","3","Data Product Manager","120000","0","2"
"2023","3","Data Analyst","120350","100","2"
"2023","3","Data Analyst","74400","100","2"
"2023","3","Data Analyst","158494","100","2"
"2023","3","Data Analyst","88052","100","2"
"2023","3","Analytics Engineer","181500","0","2"
"2023","3","Analytics Engineer","127000","0","2"
"2023","2","Machine Learning Engineer","300000","0","2"
"2023","2","Machine Learning Engineer","260000","0","2"
"2023","3","Data Scientist","258000","0","2"
"2023","3","Data Scientist","171000","0","2"
"2023","1","BI Data Analyst","25000","100","2"
"2023","3","Data Scientist","200000","0","2"
"2023","3","Data Scientist","150000","0","2"
"2023","3","Machine Learning Engineer","225300","0","2"
"2023","3","Machine Learning Engineer","197400","0","2"
"2023","3","Data Engineer","205500","0","2"
"2023","3","Data Engineer","128500","0","2"
"2023","3","Data Architect","191600","0","2"
"2023","3","Data Architect","125600","0","2"
"2023","3","Machine Learning Engineer","245700","0","2"
"2023","3","Machine Learning Engineer","132300","0","2"
"2023","2","Data Scientist","130410","0","2"
"2023","2","Data Scientist","92000","0","2"
"2023","3","Data Scientist","183900","0","2"
"2023","3","Data Scientist","108800","0","2"
"2023","3","Machine Learning Engineer","275000","0","2"
"2023","3","Machine Learning Engineer","121200","0","2"
"2023","2","Data Scientist","166000","0","2"
"2023","2","Data Scientist","73100","0","2"
"2023","3","Data Scientist","231250","0","2"
"2023","3","Data Scientist","111000","0","2"
"2023","3","Data Engineer","300000","0","2"
"2023","3","Data Engineer","130000","0","2"
"2023","2","Data Engineer","210500","0","2"
"2023","2","Data Engineer","105300","0","2"
"2023","2","Data Engineer","158400","0","2"
"2023","2","Data Engineer","85800","0","2"
"2023","3","Machine Learning Engineer","305600","0","2"
"2023","3","Machine Learning Engineer","146600","0","2"
"2023","3","Data Analyst","180400","0","2"
"2023","3","Data Analyst","138800","0","2"
"2023","3","Data Scientist","258700","0","2"
"2023","3","Data Scientist","172500","0","2"
"2023","3","Data Scientist","156100","0","2"
"2023","3","Data Scientist","100400","0","2"
"2023","3","Data Analyst","134200","0","2"
"2023","3","Data Analyst","103200","0","2"
"2023","2","Data Analyst","105000","0","2"
"2023","2","Data Analyst","85000","0","2"
"2023","3","Data Scientist","220000","0","2"
"2023","3","Data Scientist","160000","0","2"
"2023","3","Data Analyst","110000","100","2"
"2023","3","Data Analyst","95000","100","2"
"2023","2","Data Analyst","95400","100","2"
"2023","2","Data Analyst","57800","100","2"
"2023","2","Data Scientist","110000","0","2"
"2023","2","Data Scientist","86000","0","2"
"2023","4","Data Analyst","125000","0","2"
"2023","4","Data Analyst","87500","0","2"
"2023","3","Business Intelligence Engineer","185000","0","3"
"2023","3","Business Intelligence Engineer","79600","0","3"
"2023","3","Machine Learning Engineer","275000","0","2"
"2023","3","Machine Learning Engineer","170000","0","2"
"2023","3","Data Engineer","133200","100","2"
"2023","3","Data Engineer","84000","100","2"
"2023","3","Data Analyst","171000","0","2"
"2023","3","Data Analyst","93000","0","2"
"2023","3","Analytics Engineer","216450","0","2"
"2023","3","Analytics Engineer","123750","0","2"
"2023","3","Research Scientist","212800","0","3"
"2023","3","Research Scientist","124100","0","3"
"2023","2","Data Scientist","205000","100","2"
"2023","2","Data Scientist","166000","100","2"
"2023","3","Data Scientist","231650","0","2"
"2023","3","Data Scientist","189100","0","2"
"2023","3","Data Engineer","160000","100","2"
"2023","3","Data Engineer","120000","100","2"
"2023","3","Data Scientist","156100","0","2"
"2023","3","Data Scientist","100400","0","2"
"2023","3","Data Engineer","266875","0","2"
"2023","3","Data Engineer","128250","0","2"
"2023","2","Data Engineer","158600","100","2"
"2023","2","Data Engineer","115300","100","2"
"2023","3","Data Engineer","225300","0","2"
"2023","3","Data Engineer","197400","0","2"
"2023","1","Data Analyst","109900","0","2"
"2023","1","Data Analyst","61200","0","2"
"2023","3","Data Integration Engineer","161000","100","2"
"2023","3","Data Integration Engineer","75000","100","2"
"2023","2","Data Analyst","166000","0","2"
"2023","2","Data Analyst","73100","0","2"
"2023","2","Data Scientist","138510","0","2"
"2023","2","Data Scientist","95490","0","2"
"2023","2","Data Analyst","150000","100","2"
"2023","2","Data Analyst","110000","100","2"
"2023","3","Data Scientist","232200","0","2"
"2023","3","Data Scientist","133300","0","2"
"2023","3","Machine Learning Engineer","121788","0","2"
"2023","3","Machine Learning Engineer","79032","0","2"
"2023","3","Analytics Engineer","178250","0","2"
"2023","3","Analytics Engineer","110500","0","2"
"2023","3","AI Engineer","190000","0","2"
"2023","3","AI Engineer","160000","0","2"
"2023","3","Applied Scientist","216000","100","2"
"2023","3","Applied Scientist","184000","100","2"
"2023","3","Data Scientist","166000","100","2"
"2023","3","Data Scientist","104000","100","2"
"2023","3","Business Intelligence Engineer","185000","0","3"
"2023","3","Business Intelligence Engineer","79600","0","3"
"2023","3","Machine Learning Engineer","230000","0","2"
"2023","3","Machine Learning Engineer","196000","0","2"
"2023","3","Data Engineer","184000","0","2"
"2023","3","Data Engineer","123000","0","2"
"2023","2","Business Intelligence Engineer","165600","0","3"
"2023","2","Business Intelligence Engineer","65800","0","3"
"2023","3","Data Engineer","186000","0","2"
"2023","3","Data Engineer","81800","0","2"
"2023","3","Data Analyst","135000","0","2"
"2023","3","Data Analyst","82500","0","2"
"2023","3","Data Engineer","247250","0","2"
"2023","3","Data Engineer","160000","0","2"
"2023","3","Machine Learning Scientist","169000","0","2"
"2023","3","Machine Learning Scientist","105500","0","2"
"2023","3","Data Scientist","195800","0","2"
"2023","3","Data Scientist","161900","0","2"
"2023","3","Business Intelligence Engineer","108500","100","2"
"2023","3","Business Intelligence Engineer","78800","100","2"
"2023","3","Research Scientist","225000","0","2"
"2023","3","Research Scientist","166000","0","2"
"2023","3","BI Developer","167500","0","2"
"2023","3","BI Developer","106500","0","2"
"2023","2","Business Intelligence Manager","160000","100","2"
"2023","2","Business Intelligence Manager","110000","100","2"
"2023","3","Data Analyst","120000","0","2"
"2023","3","Data Analyst","105000","0","2"
"2023","2","Data Analyst","110000","100","2"
"2023","2","Data Analyst","87500","100","2"
"2023","2","Data Scientist","60000","0","2"
"2023","2","Data Scientist","55000","0","2"
"2023","3","Data Engineer","145000","0","2"
"2023","3","Data Engineer","115000","0","2"
"2023","3","Research Scientist","225000","0","2"
"2023","3","Research Scientist","166000","0","2"
"2023","4","Data Engineer","135000","0","2"
"2023","4","Data Engineer","100000","0","2"
"2023","2","Machine Learning Engineer","105000","100","2"
"2023","2","Machine Learning Engineer","95000","100","2"
"2023","3","Analytics Engineer","289800","0","2"
"2023","3","Analytics Engineer","214200","0","2"
"2023","2","Data Engineer","167500","0","2"
"2023","2","Data Engineer","106500","0","2"
"2023","3","Data Scientist","220000","0","2"
"2023","3","Data Scientist","146000","0","2"
"2023","3","Data Engineer","128000","0","2"
"2023","3","Data Engineer","81500","0","2"
"2023","3","Data Architect","206000","0","2"
"2023","3","Data Architect","134000","0","2"
"2023","3","Research Scientist","370000","0","2"
"2023","3","Research Scientist","200000","0","2"
"2023","3","Analytics Engineer","175000","100","2"
"2023","3","Analytics Engineer","160000","100","2"
"2023","1","Data Integration Specialist","240000","100","2"
"2023","1","Data Integration Specialist","100000","100","2"
"2023","3","Data Scientist","180000","0","2"
"2023","3","Data Scientist","160000","0","2"
"2023","3","Business Intelligence Engineer","143000","0","2"
"2023","3","Business Intelligence Engineer","127000","0","2"
"2023","2","Applied Scientist","249300","0","3"
"2023","2","Applied Scientist","149300","0","3"
"2023","3","Applied Scientist","222200","0","3"
"2023","3","Applied Scientist","136000","0","3"
"2023","3","Data Engineer","190000","100","2"
"2023","3","Data Engineer","160000","100","2"
"2023","3","Research Scientist","248100","0","2"
"2023","3","Research Scientist","145900","0","2"
"2023","3","Data Scientist","170200","0","2"
"2023","3","Data Scientist","83900","0","2"
"2023","2","Analytics Engineer","100000","0","2"
"2023","2","Analytics Engineer","75000","0","2"
"2023","3","Data Scientist","166000","0","2"
"2023","3","Data Scientist","90000","0","2"
"2023","3","Data Scientist","160000","0","2"
"2023","3","Data Scientist","94100","0","2"
"2023","3","Machine Learning Engineer","226600","0","2"
"2023","3","Machine Learning Engineer","140100","0","2"
"2023","3","Data Scientist","247600","0","3"
"2023","3","Data Scientist","127300","0","3"
"2023","3","Applied Scientist","222200","0","3"
"2023","3","Applied Scientist","136000","0","3"
"2023","3","Applied Scientist","260000","0","3"
"2023","3","Applied Scientist","136000","0","3"
"2023","3","Applied Scientist","222200","0","3"
"2023","3","Applied Scientist","136000","0","3"
"2023","3","Data Analyst","156000","0","2"
"2023","3","Data Analyst","124000","0","2"
"2023","3","Data Engineer","200000","0","2"
"2023","3","Data Engineer","132600","0","2"
"2023","3","Research Engineer","308000","0","2"
"2023","3","Research Engineer","190400","0","2"
"2023","3","Data Architect","155000","0","2"
"2023","3","Data Architect","136000","0","2"
"2023","3","Data Engineer","160000","100","2"
"2023","3","Data Engineer","75000","100","2"
"2023","3","Machine Learning Engineer","214500","0","2"
"2023","3","Machine Learning Engineer","132600","0","2"
"2023","2","Data Analyst","111000","0","2"
"2023","2","Data Analyst","104000","0","2"
"2023","3","Applied Scientist","260000","0","3"
"2023","3","Applied Scientist","136000","0","3"
"2023","2","Data Engineer","85000","0","2"
"2023","2","Data Engineer","75000","0","2"
"2023","3","Data Scientist","180250","100","2"
"2023","3","Data Scientist","118000","100","2"
"2023","3","Data Scientist","212800","0","3"
"2023","3","Data Scientist","111600","0","3"
"2023","3","Data Analyst","157500","100","2"
"2023","3","Data Analyst","132500","100","2"
"2023","2","Data Analyst","85000","0","2"
"2023","2","Data Analyst","75000","0","2"
"2023","3","Data Analyst","93918","0","2"
"2023","3","Data Analyst","51962","0","2"
"2023","3","Business Intelligence Analyst","171000","100","2"
"2023","3","Business Intelligence Analyst","152000","100","2"
"2023","3","Machine Learning Engineer","223600","0","3"
"2023","3","Machine Learning Engineer","115000","0","3"
"2023","3","Data Engineer","166000","0","2"
"2023","3","Data Engineer","73100","0","2"
"2023","2","Business Intelligence Developer","140000","100","2"
"2023","2","Business Intelligence Developer","110000","100","2"
"2023","2","Data Scientist","130900","0","2"
"2023","2","Data Scientist","72700","0","2"
"2023","3","Machine Learning Engineer","333500","0","2"
"2023","3","Machine Learning Engineer","144000","0","2"
"2023","3","Business Intelligence Engineer","180000","100","2"
"2023","3","Business Intelligence Engineer","118200","100","2"
"2023","3","Data Architect","354200","100","2"
"2023","3","Data Architect","221800","100","2"
"2023","3","Data Analyst","166000","0","2"
"2023","3","Data Analyst","73000","0","2"
"2023","3","Data Engineer","156600","100","2"
"2023","3","Data Engineer","137200","100","2"
"2023","2","Data Analyst","149000","0","2"
"2023","2","Data Analyst","65300","0","2"
"2023","2","Data Engineer","187000","100","2"
"2023","2","Data Engineer","180000","100","2"
"2023","3","Data Analyst","119636","0","2"
"2023","3","Data Analyst","70374","0","2"
"2023","3","Data Analyst","105000","100","2"
"2023","3","Data Analyst","67000","100","2"
"2023","3","Data Analyst","102000","100","2"
"2023","3","Data Analyst","94770","100","2"
"2023","3","Data Architect","186000","0","2"
"2023","3","Data Architect","81800","0","2"
"2023","1","Data Scientist","133000","0","2"
"2023","1","Data Scientist","58400","0","2"
"2023","3","Analytics Engineer","169900","100","2"
"2023","3","Analytics Engineer","164100","100","2"
"2023","3","Data Scientist","305600","0","2"
"2023","3","Data Scientist","172500","0","2"
"2023","3","Data Analyst","105000","100","2"
"2023","3","Data Analyst","75000","100","2"
"2023","1","Analytics Engineer","37573","100","2"
"2022","1","AI Research Engineer","36940","100","3"
"2023","3","Machine Learning Engineer","180240","0","2"
"2023","3","Machine Learning Engineer","120160","0","2"
"2023","2","Data Scientist","212000","0","2"
"2023","2","Data Scientist","93400","0","2"
"2023","3","Machine Learning Engineer","275000","0","2"
"2023","3","Machine Learning Engineer","170000","0","2"
"2023","3","Data Scientist","119000","0","2"
"2023","3","Data Scientist","71400","0","2"
"2023","2","Data Analyst","115950","0","2"
"2023","2","Data Analyst","69570","0","2"
"2023","3","Data Scientist","225100","100","2"
"2023","3","Data Scientist","140900","100","2"
"2023","3","Data Scientist","116000","0","2"
"2023","3","Data Scientist","90000","0","2"
"2023","3","Data Scientist","212000","0","2"
"2023","3","Data Scientist","93300","0","2"
"2023","2","Machine Learning Engineer","179000","0","2"
"2023","2","Machine Learning Engineer","144000","0","2"
"2023","1","Research Scientist","250800","0","2"
"2023","1","Research Scientist","167200","0","2"
"2023","2","Research Scientist","144000","0","2"
"2023","2","Research Scientist","76000","0","2"
"2023","4","Data Lead","230000","0","2"
"2023","4","Data Lead","180000","0","2"
"2023","1","Data Scientist","156450","100","2"
"2023","1","Data Scientist","119200","100","2"
"2023","3","Research Scientist","150000","100","2"
"2023","3","Research Scientist","130000","100","2"
"2023","4","Head of Data","247500","0","2"
"2023","4","Head of Data","172200","0","2"
"2023","2","Machine Learning Engineer","155000","0","2"
"2023","2","Machine Learning Engineer","125000","0","2"
"2023","3","Data Engineer","175000","100","2"
"2023","3","Data Engineer","97500","100","2"
"2023","4","Research Scientist","220000","0","2"
"2023","4","Research Scientist","185000","0","2"
"2023","3","Data Analyst","100000","0","2"
"2023","3","Data Analyst","75000","0","2"
"2023","3","Research Scientist","303050","0","2"
"2023","3","Research Scientist","202350","0","2"
"2023","1","AI Engineer","21593","50","3"
"2023","3","Data Scientist","201650","0","2"
"2023","3","Data Scientist","124600","0","2"
"2023","3","Business Intelligence Analyst","198200","0","2"
"2023","3","Business Intelligence Analyst","110200","0","2"
"2023","3","Data Scientist","212000","0","2"
"2023","3","Data Scientist","93400","0","2"
"2023","3","Data Analyst","145000","0","2"
"2023","3","Data Analyst","110000","0","2"
"2023","2","Business Intelligence Engineer","89500","100","2"
"2023","2","Business Intelligence Engineer","65000","100","2"
"2023","3","Machine Learning Engineer","328400","100","2"
"2023","3","Machine Learning Engineer","205600","100","2"
"2023","3","Data Scientist","184800","0","2"
"2023","3","Data Scientist","161900","0","2"
"2023","1","Data Engineer","85000","100","2"
"2023","1","Data Engineer","61800","100","2"
"2023","2","Data Engineer","70748","0","2"
"2023","2","Data Engineer","67056","0","2"
"2023","1","Data Analyst","116000","0","2"
"2023","1","Data Analyst","72500","0","2"
"2023","3","Machine Learning Engineer","215000","100","2"
"2023","3","Machine Learning Engineer","169850","100","2"
"2023","3","Business Intelligence Engineer","225000","0","2"
"2023","3","Business Intelligence Engineer","180000","0","2"
"2023","3","Data Scientist","147400","0","2"
"2023","3","Data Scientist","107682","0","2"
"2023","2","Data Scientist","225300","0","2"
"2023","2","Data Scientist","197400","0","2"
"2023","3","Analytics Engineer","160000","0","2"
"2023","3","Analytics Engineer","136000","0","2"
"2023","3","Machine Learning Engineer","204600","0","2"
"2023","3","Machine Learning Engineer","126500","0","2"
"2023","3","Data Architect","210000","100","2"
"2023","3","Data Architect","115000","100","2"
"2023","1","Data Analyst","86500","0","3"
"2023","1","Data Analyst","40400","0","3"
"2023","3","Applied Scientist","260000","0","3"
"2023","3","Applied Scientist","136000","0","3"
"2023","3","Data Scientist","329700","0","2"
"2023","3","Data Scientist","192351","0","2"
"2023","3","Data Engineer","280000","0","2"
"2023","3","Data Engineer","160000","0","2"
"2023","2","Business Intelligence Analyst","106700","0","2"
"2023","2","Business Intelligence Analyst","97000","0","2"
"2023","3","Data Analyst","175000","100","2"
"2023","3","Data Analyst","150000","100","2"
"2023","3","Data Product Manager","145000","0","2"
"2023","3","Data Product Manager","120000","0","2"
"2023","1","Data Engineer","88000","0","2"
"2023","1","Data Engineer","60000","0","2"
"2023","3","Data Management Specialist","123000","0","2"
"2023","3","Data Management Specialist","93593","0","2"
"2023","3","Machine Learning Engineer","276000","0","2"
"2023","3","Machine Learning Engineer","174000","0","2"
"2023","3","Data Scientist","185900","0","2"
"2023","3","Data Scientist","129300","0","2"
"2023","3","Machine Learning Engineer","222405","0","2"
"2023","3","Machine Learning Engineer","172800","0","2"
"2023","3","Data Analyst","120350","100","2"
"2023","3","Data Analyst","74400","100","2"
"2023","3","Data Engineer","205600","0","3"
"2023","3","Data Engineer","105700","0","3"
"2023","3","Machine Learning Engineer","263500","100","2"
"2023","3","Machine Learning Engineer","189360","100","2"
"2023","3","Machine Learning Engineer","192000","0","2"
"2023","3","Machine Learning Engineer","124000","0","2"
"2023","3","AI Developer","230000","0","2"
"2023","3","AI Developer","124000","0","2"
"2023","3","Data Engineer","148500","0","2"
"2023","3","Data Engineer","82500","0","2"
"2023","3","Data Engineer","184800","0","2"
"2023","3","Data Engineer","161900","0","2"
"2023","3","Data Architect","310000","100","2"
"2023","3","Data Architect","206000","100","2"
"2023","3","AI Engineer","372000","0","2"
"2023","3","AI Engineer","223000","0","2"
"2023","3","Data Scientist","172256","0","2"
"2023","3","Data Scientist","123040","0","2"
"2023","2","Data Analyst","95000","100","2"
"2023","2","Data Analyst","80000","100","2"
"2023","2","Data Scientist","131000","100","2"
"2023","2","Data Scientist","110000","100","2"
"2023","2","Data Engineer","148500","0","2"
"2023","2","Data Engineer","82500","0","2"
"2023","2","Data Engineer","133000","0","2"
"2023","2","Data Engineer","58400","0","2"
"2023","3","Data Manager","233500","0","2"
"2023","3","Data Manager","146000","0","2"
"2023","3","Data Engineer","300000","0","2"
"2023","3","Data Engineer","130000","0","2"
"2023","3","Data Scientist","280889","0","2"
"2023","3","Data Scientist","187259","0","2"
"2023","3","AI Architect","305100","100","2"
"2023","3","AI Architect","146900","100","2"
"2023","1","Business Intelligence Analyst","78800","0","2"
"2023","1","Business Intelligence Analyst","44100","0","2"
"2023","2","MLOps Engineer","166000","0","2"
"2023","2","MLOps Engineer","73100","0","2"
"2023","3","Data Scientist","150000","100","2"
"2023","3","Data Scientist","80000","100","2"
"2023","3","Analytics Engineer","150000","100","2"
"2023","3","Analytics Engineer","80000","100","2"
"2023","3","Data Scientist","170000","0","2"
"2023","3","Data Scientist","120000","0","2"
"2023","3","Data Engineer","110000","0","2"
"2023","3","Data Engineer","90000","0","2"
"2023","3","Business Intelligence Engineer","202800","0","3"
"2023","3","Business Intelligence Engineer","104300","0","3"
"2023","4","Data Scientist","272400","0","3"
"2023","4","Data Scientist","140100","0","3"
"2023","2","Data Engineer","154000","0","2"
"2023","2","Data Engineer","103000","0","2"
"2023","3","Machine Learning Engineer","223600","0","3"
"2023","3","Machine Learning Engineer","115000","0","3"
"2023","2","Business Intelligence Analyst","80750","0","2"
"2023","2","Business Intelligence Analyst","48450","0","2"
"2023","1","BI Developer","85600","0","2"
"2023","1","BI Developer","57000","0","2"
"2023","3","Data Engineer","190400","0","2"
"2023","3","Data Engineer","112000","0","2"
"2023","3","Data Strategist","119636","100","2"
"2023","3","Data Strategist","70374","100","2"
"2023","3","Data Engineer","304750","0","2"
"2023","3","Data Engineer","160000","0","2"
"2023","2","Data Analyst","98873","0","2"
"2023","2","Data Analyst","58161","0","2"
"2023","3","Analytics Engineer","138000","0","2"
"2023","3","Analytics Engineer","85500","0","2"
"2023","3","Data Scientist","307100","0","2"
"2023","3","Data Scientist","216800","0","2"
"2023","3","Data Scientist","153600","0","2"
"2023","3","Data Scientist","106800","0","2"
"2023","2","Data Analyst","250000","0","2"
"2023","2","Data Analyst","125000","0","2"
"2023","3","Machine Learning Engineer","280000","0","2"
"2023","3","Machine Learning Engineer","180000","0","2"
"2023","4","Data Engineer","160000","0","2"
"2023","4","Data Engineer","130000","0","2"
"2023","3","Data Scientist","180000","0","2"
"2023","3","Data Scientist","162000","0","2"
"2023","3","Business Intelligence Engineer","185000","0","3"
"2023","3","Business Intelligence Engineer","79600","0","3"
"2023","3","Data Analyst","164640","0","2"
"2023","3","Data Analyst","131712","0","2"
"2023","2","Data Analyst","74800","0","2"
"2023","2","Data Analyst","63600","0","2"
"2023","2","Data Scientist","138510","0","2"
"2023","2","Data Scientist","95490","0","2"
"2023","2","Machine Learning Engineer","92280","100","2"
"2023","2","Machine Learning Engineer","67672","100","2"
"2023","3","Data Engineer","280000","0","2"
"2023","3","Data Engineer","160000","0","2"
"2023","3","Machine Learning Engineer","170000","0","2"
"2023","3","Machine Learning Engineer","140000","0","2"
"2023","3","Data Scientist","137500","0","2"
"2023","3","Data Scientist","81500","0","2"
"2023","3","Data Engineer","253792","0","2"
"2023","3","Data Engineer","158620","0","2"
"2023","3","Business Intelligence Specialist","259900","0","2"
"2023","3","Business Intelligence Specialist","139200","0","2"
"2023","3","Machine Learning Infrastructure Engineer","118118","100","2"
"2023","3","Machine Learning Infrastructure Engineer","79976","100","2"
"2023","3","Research Scientist","293000","0","2"
"2023","3","Research Scientist","185000","0","2"
"2023","3","Data Engineer","180000","0","2"
"2023","3","Data Engineer","90000","0","2"
"2023","3","Data Scientist","165000","0","2"
"2023","3","Data Scientist","115500","0","2"
"2023","3","Data Engineer","110000","0","2"
"2023","3","Data Engineer","70000","0","2"
"2023","2","Research Analyst","142000","0","2"
"2023","2","Research Analyst","102000","0","2"
"2023","3","Data Quality Engineer","141600","0","2"
"2023","3","Data Quality Engineer","121400","0","2"
"2023","3","Data Engineer","240000","0","2"
"2023","3","Data Engineer","170000","0","2"
"2023","3","Applied Scientist","222200","0","3"
"2023","3","Applied Scientist","136000","0","3"
"2023","2","Data Analyst","55000","0","2"
"2023","2","Data Analyst","49000","0","2"
"2023","3","Data Engineer","135000","100","2"
"2023","3","Data Engineer","110000","100","2"
"2023","3","Data Engineer","200000","100","2"
"2023","3","Data Engineer","180000","100","2"
"2023","4","Data Scientist","246080","100","2"
"2023","4","Data Scientist","184560","100","2"
"2023","3","Data Scientist","168000","100","2"
"2023","3","Data Scientist","130000","100","2"
"2023","1","Data Scientist","105000","0","2"
"2023","1","Data Scientist","70000","0","2"
"2023","3","Data Analyst","105000","100","2"
"2023","3","Data Analyst","100000","100","2"
"2023","3","Data Engineer","243000","0","2"
"2023","3","Data Engineer","152000","0","2"
"2023","3","BI Developer","167500","0","2"
"2023","3","BI Developer","106500","0","2"
"2023","3","Business Data Analyst","79976","100","3"
